@timestamp,agent.hostname,source.ip,source.port,destination.ip,destination.port,network.transport,network.packets,destination.bytes,source.bytes,bytes_in,bytes_out,Technique
"Oct 24, 2022 @ 13:26:40.001",webserver,10.0.0.20,41068,10.0.0.22,6306,0,2,56,76,0,0,0
"Oct 24, 2022 @ 13:26:50.001",webserver,10.0.0.20,41068,10.0.0.22,6306,0,2,56,76,0,0,0
"Oct 24, 2022 @ 13:27:00.001",webserver,10.0.0.20,41068,10.0.0.22,6306,0,2,56,76,0,0,0
"Oct 24, 2022 @ 13:26:40.001",webserver,10.0.0.20,53110,10.0.0.22,6307,0,2,56,76,0,0,0
"Oct 24, 2022 @ 13:26:50.001",webserver,10.0.0.20,53110,10.0.0.22,6307,0,2,56,76,0,0,0
"Oct 24, 2022 @ 13:27:00.001",webserver,10.0.0.20,53110,10.0.0.22,6307,0,2,56,76,0,0,0
"Oct 24, 2022 @ 13:26:40.001",webserver,10.0.0.20,56140,10.0.0.22,6308,0,2,56,76,0,0,0
"Oct 24, 2022 @ 13:26:50.001",webserver,10.0.0.20,56140,10.0.0.22,6308,0,2,56,76,0,0,0
"Oct 24, 2022 @ 13:27:00.001",webserver,10.0.0.20,56140,10.0.0.22,6308,0,2,56,76,0,0,0
"Oct 24, 2022 @ 13:26:40.001",webserver,10.0.0.20,60476,10.0.0.22,6309,0,2,56,76,0,0,0
"Oct 24, 2022 @ 13:26:50.001",webserver,10.0.0.20,60476,10.0.0.22,6309,0,2,56,76,0,0,0
"Oct 24, 2022 @ 13:27:00.001",webserver,10.0.0.20,60476,10.0.0.22,6309,0,2,56,76,0,0,0
"Oct 24, 2022 @ 13:26:40.001",webserver,10.0.0.20,41326,10.0.0.22,6310,0,2,56,76,0,0,0
"Oct 24, 2022 @ 13:26:50.001",webserver,10.0.0.20,41326,10.0.0.22,6310,0,2,56,76,0,0,0
"Oct 24, 2022 @ 13:27:00.001",webserver,10.0.0.20,41326,10.0.0.22,6310,0,2,56,76,0,0,0
"Oct 24, 2022 @ 13:26:40.001",webserver,10.0.0.20,48812,10.0.0.22,6311,0,2,56,76,0,0,0
"Oct 24, 2022 @ 13:26:50.001",webserver,10.0.0.20,48812,10.0.0.22,6311,0,2,56,76,0,0,0
"Oct 24, 2022 @ 13:27:00.001",webserver,10.0.0.20,48812,10.0.0.22,6311,0,2,56,76,0,0,0
"Oct 24, 2022 @ 13:26:40.001",webserver,10.0.0.20,50618,10.0.0.22,6312,0,2,56,76,0,0,0
"Oct 24, 2022 @ 13:26:50.001",webserver,10.0.0.20,50618,10.0.0.22,6312,0,2,56,76,0,0,0
"Oct 24, 2022 @ 13:27:00.001",webserver,10.0.0.20,50618,10.0.0.22,6312,0,2,56,76,0,0,0
"Oct 24, 2022 @ 13:26:40.001",webserver,10.0.0.20,37666,10.0.0.22,6313,0,2,56,76,0,0,0
"Oct 24, 2022 @ 13:26:50.001",webserver,10.0.0.20,37666,10.0.0.22,6313,0,2,56,76,0,0,0
"Oct 24, 2022 @ 13:27:00.001",webserver,10.0.0.20,37666,10.0.0.22,6313,0,2,56,76,0,0,0
"Oct 24, 2022 @ 13:26:40.001",webserver,10.0.0.20,32820,10.0.0.22,6314,0,2,56,76,0,0,0
"Oct 24, 2022 @ 13:26:50.001",webserver,10.0.0.20,32820,10.0.0.22,6314,0,2,56,76,0,0,0
"Oct 24, 2022 @ 13:27:00.001",webserver,10.0.0.20,32820,10.0.0.22,6314,0,2,56,76,0,0,0
"Oct 24, 2022 @ 13:26:40.001",webserver,10.0.0.20,37504,10.0.0.22,6315,0,2,56,76,0,0,0
"Oct 24, 2022 @ 13:26:50.001",webserver,10.0.0.20,37504,10.0.0.22,6315,0,2,56,76,0,0,0
"Oct 24, 2022 @ 13:27:00.001",webserver,10.0.0.20,37504,10.0.0.22,6315,0,2,56,76,0,0,0
"Oct 24, 2022 @ 13:26:40.001",webserver,10.0.0.20,33642,10.0.0.22,6316,0,2,56,76,0,0,0
"Oct 24, 2022 @ 13:26:50.001",webserver,10.0.0.20,33642,10.0.0.22,6316,0,2,56,76,0,0,0
"Oct 24, 2022 @ 13:27:00.001",webserver,10.0.0.20,33642,10.0.0.22,6316,0,2,56,76,0,0,0
"Oct 24, 2022 @ 13:26:40.001",webserver,10.0.0.20,39350,10.0.0.22,6317,0,2,56,76,0,0,0
"Oct 24, 2022 @ 13:26:50.001",webserver,10.0.0.20,39350,10.0.0.22,6317,0,2,56,76,0,0,0
"Oct 24, 2022 @ 13:27:00.001",webserver,10.0.0.20,39350,10.0.0.22,6317,0,2,56,76,0,0,0
"Oct 24, 2022 @ 13:26:40.001",webserver,10.0.0.20,46582,10.0.0.22,6318,0,2,56,76,0,0,0
"Oct 24, 2022 @ 13:26:50.001",webserver,10.0.0.20,46582,10.0.0.22,6318,0,2,56,76,0,0,0
"Oct 24, 2022 @ 13:27:00.001",webserver,10.0.0.20,46582,10.0.0.22,6318,0,2,56,76,0,0,0
"Oct 24, 2022 @ 13:26:40.001",webserver,10.0.0.20,37608,10.0.0.22,6319,0,2,56,76,0,0,0
"Oct 24, 2022 @ 13:26:50.001",webserver,10.0.0.20,37608,10.0.0.22,6319,0,2,56,76,0,0,0
"Oct 24, 2022 @ 13:27:00.001",webserver,10.0.0.20,37608,10.0.0.22,6319,0,2,56,76,0,0,0
"Oct 24, 2022 @ 13:26:40.001",webserver,10.0.0.20,59452,10.0.0.22,6320,0,2,56,76,0,0,0
"Oct 24, 2022 @ 13:26:50.001",webserver,10.0.0.20,59452,10.0.0.22,6320,0,2,56,76,0,0,0
"Oct 24, 2022 @ 13:27:00.001",webserver,10.0.0.20,59452,10.0.0.22,6320,0,2,56,76,0,0,0
"Oct 24, 2022 @ 13:26:40.001",webserver,10.0.0.20,51650,10.0.0.22,6321,0,2,56,76,0,0,0
"Oct 24, 2022 @ 13:26:50.001",webserver,10.0.0.20,51650,10.0.0.22,6321,0,2,56,76,0,0,0
"Oct 24, 2022 @ 13:27:00.001",webserver,10.0.0.20,51650,10.0.0.22,6321,0,2,56,76,0,0,0
"Oct 24, 2022 @ 13:26:40.001",webserver,10.0.0.20,52596,10.0.0.22,6322,0,2,56,76,0,0,0
"Oct 24, 2022 @ 13:26:50.001",webserver,10.0.0.20,52596,10.0.0.22,6322,0,2,56,76,0,0,0
"Oct 24, 2022 @ 13:27:00.001",webserver,10.0.0.20,52596,10.0.0.22,6322,0,2,56,76,0,0,0
"Oct 24, 2022 @ 13:26:40.001",webserver,10.0.0.20,51542,10.0.0.22,6323,0,2,56,76,0,0,0
"Oct 24, 2022 @ 13:26:50.001",webserver,10.0.0.20,51542,10.0.0.22,6323,0,2,56,76,0,0,0
"Oct 24, 2022 @ 13:27:00.001",webserver,10.0.0.20,51542,10.0.0.22,6323,0,2,56,76,0,0,0
"Oct 24, 2022 @ 13:26:40.001",webserver,10.0.0.20,49278,10.0.0.22,6324,0,2,56,76,0,0,0
"Oct 24, 2022 @ 13:26:50.001",webserver,10.0.0.20,49278,10.0.0.22,6324,0,2,56,76,0,0,0
"Oct 24, 2022 @ 13:27:00.001",webserver,10.0.0.20,49278,10.0.0.22,6324,0,2,56,76,0,0,0
"Oct 24, 2022 @ 13:26:40.001",webserver,10.0.0.20,34468,10.0.0.22,6325,0,2,56,76,0,0,0
"Oct 24, 2022 @ 13:26:50.001",webserver,10.0.0.20,34468,10.0.0.22,6325,0,2,56,76,0,0,0
"Oct 24, 2022 @ 13:27:00.001",webserver,10.0.0.20,34468,10.0.0.22,6325,0,2,56,76,0,0,0
"Oct 24, 2022 @ 13:26:40.001",webserver,10.0.0.20,49960,10.0.0.22,6326,0,2,56,76,0,0,0
"Oct 24, 2022 @ 13:26:50.001",webserver,10.0.0.20,49960,10.0.0.22,6326,0,2,56,76,0,0,0
"Oct 24, 2022 @ 13:27:00.001",webserver,10.0.0.20,49960,10.0.0.22,6326,0,2,56,76,0,0,0
"Oct 24, 2022 @ 13:26:40.001",webserver,10.0.0.20,42256,10.0.0.22,6327,0,2,56,76,0,0,0
"Oct 24, 2022 @ 13:26:50.001",webserver,10.0.0.20,42256,10.0.0.22,6327,0,2,56,76,0,0,0
"Oct 24, 2022 @ 13:27:00.001",webserver,10.0.0.20,42256,10.0.0.22,6327,0,2,56,76,0,0,0
"Oct 24, 2022 @ 13:26:40.001",webserver,10.0.0.20,48188,10.0.0.22,6328,0,2,56,76,0,0,0
"Oct 24, 2022 @ 13:26:50.001",webserver,10.0.0.20,48188,10.0.0.22,6328,0,2,56,76,0,0,0
"Oct 24, 2022 @ 13:27:00.001",webserver,10.0.0.20,48188,10.0.0.22,6328,0,2,56,76,0,0,0
"Oct 24, 2022 @ 13:26:40.001",webserver,10.0.0.20,36884,10.0.0.22,6329,0,2,56,76,0,0,0
"Oct 24, 2022 @ 13:26:50.001",webserver,10.0.0.20,36884,10.0.0.22,6329,0,2,56,76,0,0,0
"Oct 24, 2022 @ 13:27:00.001",webserver,10.0.0.20,36884,10.0.0.22,6329,0,2,56,76,0,0,0
"Oct 24, 2022 @ 13:26:40.001",webserver,10.0.0.20,50814,10.0.0.22,6330,0,2,56,76,0,0,0
"Oct 24, 2022 @ 13:26:50.001",webserver,10.0.0.20,50814,10.0.0.22,6330,0,2,56,76,0,0,0
"Oct 24, 2022 @ 13:27:00.001",webserver,10.0.0.20,50814,10.0.0.22,6330,0,2,56,76,0,0,0
"Oct 24, 2022 @ 13:26:40.001",webserver,10.0.0.20,52576,10.0.0.22,6331,0,2,56,76,0,0,0
"Oct 24, 2022 @ 13:26:50.001",webserver,10.0.0.20,52576,10.0.0.22,6331,0,2,56,76,0,0,0
"Oct 24, 2022 @ 13:27:00.001",webserver,10.0.0.20,52576,10.0.0.22,6331,0,2,56,76,0,0,0
"Oct 24, 2022 @ 13:26:40.001",webserver,10.0.0.20,51374,10.0.0.22,6332,0,2,56,76,0,0,0
"Oct 24, 2022 @ 13:26:50.001",webserver,10.0.0.20,51374,10.0.0.22,6332,0,2,56,76,0,0,0
"Oct 24, 2022 @ 13:27:00.001",webserver,10.0.0.20,51374,10.0.0.22,6332,0,2,56,76,0,0,0
"Oct 24, 2022 @ 13:26:40.001",webserver,10.0.0.20,45800,10.0.0.22,6333,0,2,56,76,0,0,0
"Oct 24, 2022 @ 13:26:50.001",webserver,10.0.0.20,45800,10.0.0.22,6333,0,2,56,76,0,0,0
"Oct 24, 2022 @ 13:27:00.001",webserver,10.0.0.20,45800,10.0.0.22,6333,0,2,56,76,0,0,0
"Oct 24, 2022 @ 13:26:40.001",webserver,10.0.0.20,57568,10.0.0.22,6334,0,2,56,76,0,0,0
"Oct 24, 2022 @ 13:26:50.001",webserver,10.0.0.20,57568,10.0.0.22,6334,0,2,56,76,0,0,0
"Oct 24, 2022 @ 13:27:00.001",webserver,10.0.0.20,57568,10.0.0.22,6334,0,2,56,76,0,0,0
"Oct 24, 2022 @ 13:26:40.001",webserver,10.0.0.20,48834,10.0.0.22,6335,0,2,56,76,0,0,0
"Oct 24, 2022 @ 13:26:50.001",webserver,10.0.0.20,48834,10.0.0.22,6335,0,2,56,76,0,0,0
"Oct 24, 2022 @ 13:27:00.001",webserver,10.0.0.20,48834,10.0.0.22,6335,0,2,56,76,0,0,0
"Oct 24, 2022 @ 13:26:40.001",webserver,10.0.0.20,34346,10.0.0.22,6336,0,2,56,76,0,0,0
"Oct 24, 2022 @ 13:26:50.001",webserver,10.0.0.20,34346,10.0.0.22,6336,0,2,56,76,0,0,0
"Oct 24, 2022 @ 13:27:00.001",webserver,10.0.0.20,34346,10.0.0.22,6336,0,2,56,76,0,0,0
"Oct 24, 2022 @ 13:26:40.001",webserver,10.0.0.20,49424,10.0.0.22,6337,0,2,56,76,0,0,0
"Oct 24, 2022 @ 13:26:50.001",webserver,10.0.0.20,49424,10.0.0.22,6337,0,2,56,76,0,0,0
"Oct 24, 2022 @ 13:27:00.001",webserver,10.0.0.20,49424,10.0.0.22,6337,0,2,56,76,0,0,0
"Oct 24, 2022 @ 13:26:40.001",webserver,10.0.0.20,50306,10.0.0.22,6338,0,2,56,76,0,0,0
"Oct 24, 2022 @ 13:26:50.001",webserver,10.0.0.20,50306,10.0.0.22,6338,0,2,56,76,0,0,0
"Oct 24, 2022 @ 13:27:00.001",webserver,10.0.0.20,50306,10.0.0.22,6338,0,2,56,76,0,0,0
"Oct 24, 2022 @ 13:26:40.001",webserver,10.0.0.20,47196,10.0.0.22,6339,0,2,56,76,0,0,0
"Oct 24, 2022 @ 13:26:50.001",webserver,10.0.0.20,47196,10.0.0.22,6339,0,2,56,76,0,0,0
"Oct 24, 2022 @ 13:27:00.001",webserver,10.0.0.20,47196,10.0.0.22,6339,0,2,56,76,0,0,0
"Oct 24, 2022 @ 13:26:40.001",webserver,10.0.0.20,50282,10.0.0.22,6340,0,2,56,76,0,0,0
"Oct 24, 2022 @ 13:26:50.001",webserver,10.0.0.20,50282,10.0.0.22,6340,0,2,56,76,0,0,0
"Oct 24, 2022 @ 13:27:00.001",webserver,10.0.0.20,50282,10.0.0.22,6340,0,2,56,76,0,0,0
"Oct 24, 2022 @ 13:26:40.001",webserver,10.0.0.20,42040,10.0.0.22,6341,0,2,56,76,0,0,0
"Oct 24, 2022 @ 13:26:50.001",webserver,10.0.0.20,42040,10.0.0.22,6341,0,2,56,76,0,0,0
"Oct 24, 2022 @ 13:27:00.001",webserver,10.0.0.20,42040,10.0.0.22,6341,0,2,56,76,0,0,0
"Oct 24, 2022 @ 13:26:40.001",webserver,10.0.0.20,57232,10.0.0.22,6342,0,2,56,76,0,0,0
"Oct 24, 2022 @ 13:26:50.001",webserver,10.0.0.20,57232,10.0.0.22,6342,0,2,56,76,0,0,0
"Oct 24, 2022 @ 13:27:00.001",webserver,10.0.0.20,57232,10.0.0.22,6342,0,2,56,76,0,0,0
"Oct 24, 2022 @ 13:26:40.001",webserver,10.0.0.20,37108,10.0.0.22,6343,0,2,56,76,0,0,0
"Oct 24, 2022 @ 13:26:50.001",webserver,10.0.0.20,37108,10.0.0.22,6343,0,2,56,76,0,0,0
"Oct 24, 2022 @ 13:27:00.001",webserver,10.0.0.20,37108,10.0.0.22,6343,0,2,56,76,0,0,0
"Oct 24, 2022 @ 13:26:40.001",webserver,10.0.0.20,60600,10.0.0.22,6344,0,2,56,76,0,0,0
"Oct 24, 2022 @ 13:26:50.001",webserver,10.0.0.20,60600,10.0.0.22,6344,0,2,56,76,0,0,0
"Oct 24, 2022 @ 13:27:00.001",webserver,10.0.0.20,60600,10.0.0.22,6344,0,2,56,76,0,0,0
"Oct 24, 2022 @ 13:26:40.001",webserver,10.0.0.20,43076,10.0.0.22,6345,0,2,56,76,0,0,0
"Oct 24, 2022 @ 13:26:50.001",webserver,10.0.0.20,43076,10.0.0.22,6345,0,2,56,76,0,0,0
"Oct 24, 2022 @ 13:27:00.001",webserver,10.0.0.20,43076,10.0.0.22,6345,0,2,56,76,0,0,0
"Oct 24, 2022 @ 13:26:40.001",webserver,10.0.0.20,60654,10.0.0.22,6346,0,2,56,76,0,0,0
"Oct 24, 2022 @ 13:26:50.001",webserver,10.0.0.20,60654,10.0.0.22,6346,0,2,56,76,0,0,0
"Oct 24, 2022 @ 13:27:00.001",webserver,10.0.0.20,60654,10.0.0.22,6346,0,2,56,76,0,0,0
"Oct 24, 2022 @ 13:26:40.001",webserver,10.0.0.20,35328,10.0.0.22,6347,0,2,56,76,0,0,0
"Oct 24, 2022 @ 13:26:50.001",webserver,10.0.0.20,35328,10.0.0.22,6347,0,2,56,76,0,0,0
"Oct 24, 2022 @ 13:27:00.001",webserver,10.0.0.20,35328,10.0.0.22,6347,0,2,56,76,0,0,0
"Oct 24, 2022 @ 13:26:40.001",webserver,10.0.0.20,41324,10.0.0.22,6348,0,2,56,76,0,0,0
"Oct 24, 2022 @ 13:26:50.001",webserver,10.0.0.20,41324,10.0.0.22,6348,0,2,56,76,0,0,0
"Oct 24, 2022 @ 13:27:00.001",webserver,10.0.0.20,41324,10.0.0.22,6348,0,2,56,76,0,0,0
"Oct 24, 2022 @ 13:26:40.001",webserver,10.0.0.20,54526,10.0.0.22,6349,0,2,56,76,0,0,0
"Oct 24, 2022 @ 13:26:50.001",webserver,10.0.0.20,54526,10.0.0.22,6349,0,2,56,76,0,0,0
"Oct 24, 2022 @ 13:27:00.001",webserver,10.0.0.20,54526,10.0.0.22,6349,0,2,56,76,0,0,0
"Oct 24, 2022 @ 13:26:40.001",webserver,10.0.0.20,53414,10.0.0.22,6350,0,2,56,76,0,0,0
"Oct 24, 2022 @ 13:26:50.001",webserver,10.0.0.20,53414,10.0.0.22,6350,0,2,56,76,0,0,0
"Oct 24, 2022 @ 13:27:00.001",webserver,10.0.0.20,53414,10.0.0.22,6350,0,2,56,76,0,0,0
"Oct 24, 2022 @ 13:26:40.001",webserver,10.0.0.20,33996,10.0.0.22,6351,0,2,56,76,0,0,0
"Oct 24, 2022 @ 13:26:50.001",webserver,10.0.0.20,33996,10.0.0.22,6351,0,2,56,76,0,0,0
"Oct 24, 2022 @ 13:27:00.001",webserver,10.0.0.20,33996,10.0.0.22,6351,0,2,56,76,0,0,0
"Oct 24, 2022 @ 13:26:40.001",webserver,10.0.0.20,52534,10.0.0.22,6352,0,2,56,76,0,0,0
"Oct 24, 2022 @ 13:26:50.001",webserver,10.0.0.20,52534,10.0.0.22,6352,0,2,56,76,0,0,0
"Oct 24, 2022 @ 13:27:00.001",webserver,10.0.0.20,52534,10.0.0.22,6352,0,2,56,76,0,0,0
"Oct 24, 2022 @ 13:26:40.001",webserver,10.0.0.20,49714,10.0.0.22,6353,0,2,56,76,0,0,0
"Oct 24, 2022 @ 13:26:50.001",webserver,10.0.0.20,49714,10.0.0.22,6353,0,2,56,76,0,0,0
"Oct 24, 2022 @ 13:27:00.001",webserver,10.0.0.20,49714,10.0.0.22,6353,0,2,56,76,0,0,0
"Oct 24, 2022 @ 13:26:40.001",webserver,10.0.0.20,54590,10.0.0.22,6354,0,2,56,76,0,0,0
"Oct 24, 2022 @ 13:26:50.001",webserver,10.0.0.20,54590,10.0.0.22,6354,0,2,56,76,0,0,0
"Oct 24, 2022 @ 13:27:00.001",webserver,10.0.0.20,54590,10.0.0.22,6354,0,2,56,76,0,0,0
"Oct 24, 2022 @ 13:26:40.001",webserver,10.0.0.20,33262,10.0.0.22,6355,0,2,56,76,0,0,0
"Oct 24, 2022 @ 13:26:50.001",webserver,10.0.0.20,33262,10.0.0.22,6355,0,2,56,76,0,0,0
"Oct 24, 2022 @ 13:27:00.001",webserver,10.0.0.20,33262,10.0.0.22,6355,0,2,56,76,0,0,0
"Oct 24, 2022 @ 13:26:40.001",webserver,10.0.0.20,50276,10.0.0.22,6356,0,2,56,76,0,0,0
"Oct 24, 2022 @ 13:26:50.001",webserver,10.0.0.20,50276,10.0.0.22,6356,0,2,56,76,0,0,0
"Oct 24, 2022 @ 13:27:00.001",webserver,10.0.0.20,50276,10.0.0.22,6356,0,2,56,76,0,0,0
"Oct 24, 2022 @ 13:26:40.001",webserver,10.0.0.20,42512,10.0.0.22,6357,0,2,56,76,0,0,0
"Oct 24, 2022 @ 13:26:50.001",webserver,10.0.0.20,42512,10.0.0.22,6357,0,2,56,76,0,0,0
"Oct 24, 2022 @ 13:27:00.001",webserver,10.0.0.20,42512,10.0.0.22,6357,0,2,56,76,0,0,0
"Oct 24, 2022 @ 13:26:40.001",webserver,10.0.0.20,44150,10.0.0.22,6358,0,2,56,76,0,0,0
"Oct 24, 2022 @ 13:26:50.001",webserver,10.0.0.20,44150,10.0.0.22,6358,0,2,56,76,0,0,0
"Oct 24, 2022 @ 13:27:00.001",webserver,10.0.0.20,44150,10.0.0.22,6358,0,2,56,76,0,0,0
"Oct 24, 2022 @ 13:26:40.001",webserver,10.0.0.20,56420,10.0.0.22,6359,0,2,56,76,0,0,0
"Oct 24, 2022 @ 13:26:50.001",webserver,10.0.0.20,56420,10.0.0.22,6359,0,2,56,76,0,0,0
"Oct 24, 2022 @ 13:27:00.001",webserver,10.0.0.20,56420,10.0.0.22,6359,0,2,56,76,0,0,0
"Oct 24, 2022 @ 13:26:40.001",webserver,10.0.0.20,48758,10.0.0.22,6360,0,2,56,76,0,0,0
"Oct 24, 2022 @ 13:26:50.001",webserver,10.0.0.20,48758,10.0.0.22,6360,0,2,56,76,0,0,0
"Oct 24, 2022 @ 13:27:00.001",webserver,10.0.0.20,48758,10.0.0.22,6360,0,2,56,76,0,0,0
"Oct 24, 2022 @ 13:26:40.001",webserver,10.0.0.20,50262,10.0.0.22,6361,0,2,56,76,0,0,0
"Oct 24, 2022 @ 13:26:50.001",webserver,10.0.0.20,50262,10.0.0.22,6361,0,2,56,76,0,0,0
"Oct 24, 2022 @ 13:27:00.001",webserver,10.0.0.20,50262,10.0.0.22,6361,0,2,56,76,0,0,0
"Oct 24, 2022 @ 13:26:40.001",webserver,10.0.0.20,59638,10.0.0.22,6362,0,2,56,76,0,0,0
"Oct 24, 2022 @ 13:26:50.001",webserver,10.0.0.20,59638,10.0.0.22,6362,0,2,56,76,0,0,0
"Oct 24, 2022 @ 13:27:00.001",webserver,10.0.0.20,59638,10.0.0.22,6362,0,2,56,76,0,0,0
"Oct 24, 2022 @ 13:26:40.001",webserver,10.0.0.20,35556,10.0.0.22,6363,0,2,56,76,0,0,0
"Oct 24, 2022 @ 13:26:50.001",webserver,10.0.0.20,35556,10.0.0.22,6363,0,2,56,76,0,0,0
"Oct 24, 2022 @ 13:27:00.001",webserver,10.0.0.20,35556,10.0.0.22,6363,0,2,56,76,0,0,0
"Oct 24, 2022 @ 13:26:40.001",webserver,10.0.0.20,53640,10.0.0.22,6364,0,2,56,76,0,0,0
"Oct 24, 2022 @ 13:26:50.001",webserver,10.0.0.20,53640,10.0.0.22,6364,0,2,56,76,0,0,0
"Oct 24, 2022 @ 13:27:00.001",webserver,10.0.0.20,53640,10.0.0.22,6364,0,2,56,76,0,0,0
"Oct 24, 2022 @ 13:26:40.001",webserver,10.0.0.20,35758,10.0.0.22,6365,0,2,56,76,0,0,0
"Oct 24, 2022 @ 13:26:50.001",webserver,10.0.0.20,35758,10.0.0.22,6365,0,2,56,76,0,0,0
"Oct 24, 2022 @ 13:27:00.001",webserver,10.0.0.20,35758,10.0.0.22,6365,0,2,56,76,0,0,0
"Oct 24, 2022 @ 13:26:40.001",webserver,10.0.0.20,45144,10.0.0.22,6366,0,2,56,76,0,0,0
"Oct 24, 2022 @ 13:26:50.001",webserver,10.0.0.20,45144,10.0.0.22,6366,0,2,56,76,0,0,0
"Oct 24, 2022 @ 13:27:00.001",webserver,10.0.0.20,45144,10.0.0.22,6366,0,2,56,76,0,0,0
"Oct 24, 2022 @ 13:26:40.001",webserver,10.0.0.20,45956,10.0.0.22,6367,0,2,56,76,0,0,0
"Oct 24, 2022 @ 13:26:50.001",webserver,10.0.0.20,45956,10.0.0.22,6367,0,2,56,76,0,0,0
"Oct 24, 2022 @ 13:27:00.001",webserver,10.0.0.20,45956,10.0.0.22,6367,0,2,56,76,0,0,0
"Oct 24, 2022 @ 13:26:40.001",webserver,10.0.0.20,39840,10.0.0.22,6368,0,2,56,76,0,0,0
"Oct 24, 2022 @ 13:26:50.001",webserver,10.0.0.20,39840,10.0.0.22,6368,0,2,56,76,0,0,0
"Oct 24, 2022 @ 13:27:00.001",webserver,10.0.0.20,39840,10.0.0.22,6368,0,2,56,76,0,0,0
"Oct 24, 2022 @ 13:26:40.001",webserver,10.0.0.20,35832,10.0.0.22,6369,0,2,56,76,0,0,0
"Oct 24, 2022 @ 13:26:50.001",webserver,10.0.0.20,35832,10.0.0.22,6369,0,2,56,76,0,0,0
"Oct 24, 2022 @ 13:27:00.001",webserver,10.0.0.20,35832,10.0.0.22,6369,0,2,56,76,0,0,0
"Oct 24, 2022 @ 13:26:40.001",webserver,10.0.0.20,58994,10.0.0.22,6370,0,2,56,76,0,0,0
"Oct 24, 2022 @ 13:26:50.001",webserver,10.0.0.20,58994,10.0.0.22,6370,0,2,56,76,0,0,0
"Oct 24, 2022 @ 13:27:00.001",webserver,10.0.0.20,58994,10.0.0.22,6370,0,2,56,76,0,0,0
"Oct 24, 2022 @ 13:26:40.001",webserver,10.0.0.20,57406,10.0.0.22,6371,0,2,56,76,0,0,0
"Oct 24, 2022 @ 13:26:50.001",webserver,10.0.0.20,57406,10.0.0.22,6371,0,2,56,76,0,0,0
"Oct 24, 2022 @ 13:27:00.001",webserver,10.0.0.20,57406,10.0.0.22,6371,0,2,56,76,0,0,0
"Oct 24, 2022 @ 13:26:40.001",webserver,10.0.0.20,33864,10.0.0.22,6372,0,2,56,76,0,0,0
"Oct 24, 2022 @ 13:26:50.001",webserver,10.0.0.20,33864,10.0.0.22,6372,0,2,56,76,0,0,0
"Oct 24, 2022 @ 13:27:00.001",webserver,10.0.0.20,33864,10.0.0.22,6372,0,2,56,76,0,0,0
"Oct 24, 2022 @ 13:26:40.001",webserver,10.0.0.20,52106,10.0.0.22,6373,0,2,56,76,0,0,0
"Oct 24, 2022 @ 13:26:50.001",webserver,10.0.0.20,52106,10.0.0.22,6373,0,2,56,76,0,0,0
"Oct 24, 2022 @ 13:27:00.001",webserver,10.0.0.20,52106,10.0.0.22,6373,0,2,56,76,0,0,0
"Oct 24, 2022 @ 13:26:40.001",webserver,10.0.0.20,53336,10.0.0.22,6374,0,2,56,76,0,0,0
"Oct 24, 2022 @ 13:26:50.001",webserver,10.0.0.20,53336,10.0.0.22,6374,0,2,56,76,0,0,0
"Oct 24, 2022 @ 13:27:00.001",webserver,10.0.0.20,53336,10.0.0.22,6374,0,2,56,76,0,0,0
"Oct 24, 2022 @ 13:26:40.001",webserver,10.0.0.20,46974,10.0.0.22,6375,0,2,56,76,0,0,0
"Oct 24, 2022 @ 13:26:50.001",webserver,10.0.0.20,46974,10.0.0.22,6375,0,2,56,76,0,0,0
"Oct 24, 2022 @ 13:27:00.001",webserver,10.0.0.20,46974,10.0.0.22,6375,0,2,56,76,0,0,0
"Oct 24, 2022 @ 13:26:40.001",webserver,10.0.0.20,46590,10.0.0.22,6376,0,2,56,76,0,0,0
"Oct 24, 2022 @ 13:26:50.001",webserver,10.0.0.20,46590,10.0.0.22,6376,0,2,56,76,0,0,0
"Oct 24, 2022 @ 13:27:00.001",webserver,10.0.0.20,46590,10.0.0.22,6376,0,2,56,76,0,0,0
"Oct 24, 2022 @ 13:26:40.001",webserver,10.0.0.20,42196,10.0.0.22,6377,0,2,56,76,0,0,0
"Oct 24, 2022 @ 13:26:50.001",webserver,10.0.0.20,42196,10.0.0.22,6377,0,2,56,76,0,0,0
"Oct 24, 2022 @ 13:27:00.001",webserver,10.0.0.20,42196,10.0.0.22,6377,0,2,56,76,0,0,0
"Oct 24, 2022 @ 13:26:40.001",webserver,10.0.0.20,58720,10.0.0.22,6378,0,2,56,76,0,0,0
"Oct 24, 2022 @ 13:26:50.001",webserver,10.0.0.20,58720,10.0.0.22,6378,0,2,56,76,0,0,0
"Oct 24, 2022 @ 13:27:00.001",webserver,10.0.0.20,58720,10.0.0.22,6378,0,2,56,76,0,0,0
"Oct 24, 2022 @ 13:26:30.002",dbserver,10.0.0.20,44298,10.0.0.21,6379,0,2,56,76,0,0,0
"Oct 24, 2022 @ 13:26:40.001",webserver,10.0.0.20,46160,10.0.0.22,6379,0,2,56,76,0,0,0
"Oct 24, 2022 @ 13:26:50.001",webserver,10.0.0.20,46160,10.0.0.22,6379,0,2,56,76,0,0,0
"Oct 24, 2022 @ 13:27:00.001",webserver,10.0.0.20,46160,10.0.0.22,6379,0,2,56,76,0,0,0
"Oct 24, 2022 @ 13:26:40.001",webserver,10.0.0.20,46716,10.0.0.22,6380,0,2,56,76,0,0,0
